"_date","station","lng_type","time_group","ke","oal"
2023-04-18,ICN,MR,DN,31,2
2023-04-18,ICN,MR,LN,73,1
2023-04-18,ICN,PR,BK,1164,49
2023-04-18,ICN,PR,DN,402,70
2023-04-18,ICN,PR,LN,624,68
2023-04-19,ICN,FR,BK,15,0
2023-04-19,ICN,FR,DN,2,0
2023-04-19,ICN,FR,LN,14,0
2023-04-19,ICN,MR,BK,138,1
2023-04-19,ICN,MR,DN,36,0
2023-04-19,ICN,MR,LN,98,2
2023-04-19,ICN,PR,BK,1288,108
2023-04-19,ICN,PR,DN,494,103
2023-04-19,ICN,PR,LN,794,87
2023-04-20,ICN,FR,BK,21,0
2023-04-20,ICN,FR,DN,7,0
2023-04-20,ICN,FR,LN,9,0
2023-04-20,ICN,MR,BK,138,0
2023-04-20,ICN,MR,DN,25,2
2023-04-20,ICN,MR,LN,89,0
2023-04-20,ICN,PR,BK,1187,107
2023-04-20,ICN,PR,DN,478,104
2023-04-20,ICN,PR,LN,802,50
2023-04-21,ICN,FR,BK,19,0
2023-04-21,ICN,FR,DN,4,0
2023-04-21,ICN,FR,LN,11,0
2023-04-21,ICN,MR,BK,222,1
2023-04-21,ICN,MR,DN,34,1
2023-04-21,ICN,MR,LN,73,0
2023-04-21,ICN,PR,BK,1354,139
2023-04-21,ICN,PR,DN,482,164
2023-04-21,ICN,PR,LN,775,69
2023-04-22,ICN,FR,BK,19,0
2023-04-22,ICN,FR,DN,3,0
2023-04-22,ICN,FR,LN,9,0
2023-04-22,ICN,MR,BK,220,0
2023-04-22,ICN,MR,DN,43,1
2023-04-22,ICN,MR,LN,53,0
2023-04-22,ICN,PR,BK,1304,126
2023-04-22,ICN,PR,DN,419,141
2023-04-22,ICN,PR,LN,704,65
2023-04-23,ICN,FR,BK,21,0
2023-04-23,ICN,FR,DN,5,0
2023-04-23,ICN,FR,LN,10,0
2023-04-23,ICN,MR,BK,294,1
2023-04-23,ICN,MR,DN,82,1
2023-04-23,ICN,MR,LN,110,0
2023-04-23,ICN,PR,BK,1346,160
2023-04-23,ICN,PR,DN,581,128
2023-04-23,ICN,PR,LN,871,66
2023-04-24,ICN,FR,BK,20,0
2023-04-24,ICN,FR,DN,5,0
2023-04-24,ICN,FR,LN,10,0
2023-04-24,ICN,MR,BK,226,1
2023-04-24,ICN,MR,DN,49,0
2023-04-24,ICN,MR,LN,114,1
2023-04-24,ICN,PR,BK,1249,118
2023-04-24,ICN,PR,DN,513,95
2023-04-24,ICN,PR,LN,713,68
2023-04-25,ICN,FR,BK,22,0
2023-04-25,ICN,FR,DN,3,0
2023-04-25,ICN,FR,LN,7,0
2023-04-25,ICN,MR,BK,175,2
2023-04-25,ICN,MR,DN,39,0
2023-04-25,ICN,MR,LN,74,2
2023-04-25,ICN,PR,BK,1189,50
2023-04-25,ICN,PR,DN,439,97
2023-04-25,ICN,PR,LN,648,51
2023-04-26,ICN,FR,BK,18,0
2023-04-26,ICN,FR,DN,5,0
2023-04-26,ICN,FR,LN,9,0
2023-04-26,ICN,MR,BK,180,0
2023-04-26,ICN,MR,DN,62,0
2023-04-26,ICN,MR,LN,79,2
2023-04-26,ICN,PR,BK,1218,124
2023-04-26,ICN,PR,DN,501,113
2023-04-26,ICN,PR,LN,880,48
2023-04-27,ICN,FR,BK,19,0
2023-04-27,ICN,FR,DN,2,0
2023-04-27,ICN,FR,LN,12,0
2023-04-27,ICN,MR,BK,156,0
2023-04-27,ICN,MR,DN,34,0
2023-04-27,ICN,MR,LN,98,0
2023-04-27,ICN,PR,BK,1261,129
2023-04-27,ICN,PR,DN,581,115
2023-04-27,ICN,PR,LN,873,51
2023-04-28,ICN,FR,BK,18,0
2023-04-28,ICN,FR,DN,6,0
2023-04-28,ICN,FR,LN,11,0
2023-04-28,ICN,MR,BK,184,0
2023-04-28,ICN,MR,DN,75,0
2023-04-28,ICN,MR,LN,116,0
2023-04-28,ICN,PR,BK,1335,140
2023-04-28,ICN,PR,DN,716,126
2023-04-28,ICN,PR,LN,1180,65
2023-04-29,ICN,FR,BK,20,0
2023-04-29,ICN,FR,DN,3,0
2023-04-29,ICN,FR,LN,13,0
2023-04-29,ICN,MR,BK,194,1
2023-04-29,ICN,MR,DN,47,0
2023-04-29,ICN,MR,LN,88,0
2023-04-29,ICN,PR,BK,1519,130
2023-04-29,ICN,PR,DN,512,87
2023-04-29,ICN,PR,LN,924,75
2023-04-30,ICN,FR,BK,19,0
2023-04-30,ICN,FR,DN,7,0
2023-04-30,ICN,FR,LN,14,0
2023-04-30,ICN,MR,BK,259,0
2023-04-30,ICN,MR,DN,45,0
2023-04-30,ICN,MR,LN,95,0
2023-04-30,ICN,PR,BK,1297,165
2023-04-30,ICN,PR,DN,568,182
2023-04-30,ICN,PR,LN,995,68
2023-05-01,ICN,FR,BK,26,0
2023-05-01,ICN,FR,DN,6,0
2023-05-01,ICN,FR,LN,9,0
2023-05-01,ICN,MR,BK,160,0
2023-05-01,ICN,MR,DN,39,0
2023-05-01,ICN,MR,LN,107,0
2023-05-01,ICN,PR,BK,1167,157
2023-05-01,ICN,PR,DN,495,96
2023-05-01,ICN,PR,LN,874,75
2023-05-02,ICN,FR,BK,20,0
2023-05-02,ICN,FR,DN,10,0
2023-05-02,ICN,FR,LN,5,0
2023-05-02,ICN,MR,BK,123,1
2023-05-02,ICN,MR,DN,46,1
2023-05-02,ICN,MR,LN,69,0
2023-05-02,ICN,PR,BK,1079,46
2023-05-02,ICN,PR,DN,434,82
2023-05-02,ICN,PR,LN,671,58
2023-05-03,ICN,FR,BK,12,0
2023-05-03,ICN,FR,DN,5,0
2023-05-03,ICN,FR,LN,12,0
2023-05-03,ICN,MR,BK,145,0
2023-05-03,ICN,MR,DN,26,0
2023-05-03,ICN,MR,LN,103,0
2023-05-03,ICN,PR,BK,1424,119
2023-05-03,ICN,PR,DN,663,105
2023-05-03,ICN,PR,LN,860,46
2023-05-04,ICN,FR,BK,17,0
2023-05-04,ICN,FR,DN,6,0
2023-05-04,ICN,FR,LN,11,0
2023-05-04,ICN,MR,BK,155,0
2023-05-04,ICN,MR,DN,45,0
2023-05-04,ICN,MR,LN,67,0
2023-05-04,ICN,PR,BK,1476,79
2023-05-04,ICN,PR,DN,690,105
2023-05-04,ICN,PR,LN,874,52
2023-05-05,ICN,FR,BK,16,0
2023-05-05,ICN,FR,DN,2,0
2023-05-05,ICN,FR,LN,6,0
2023-05-05,ICN,MR,BK,136,1
2023-05-05,ICN,MR,DN,41,1
2023-05-05,ICN,MR,LN,87,0
2023-05-05,ICN,PR,BK,1781,138
2023-05-05,ICN,PR,DN,437,99
2023-05-05,ICN,PR,LN,899,48
2023-05-06,ICN,FR,BK,14,0
2023-05-06,ICN,FR,DN,1,0
2023-05-06,ICN,FR,LN,7,0
2023-05-06,ICN,MR,BK,157,1
2023-05-06,ICN,MR,DN,14,1
2023-05-06,ICN,MR,LN,68,0
2023-05-06,ICN,PR,BK,1330,107
2023-05-06,ICN,PR,DN,507,81
2023-05-06,ICN,PR,LN,799,50
2023-05-07,ICN,FR,BK,18,0
2023-05-07,ICN,FR,DN,5,0
2023-05-07,ICN,FR,LN,14,0
2023-05-07,ICN,MR,BK,233,3
2023-05-07,ICN,MR,DN,58,2
2023-05-07,ICN,MR,LN,128,2
2023-05-07,ICN,PR,BK,1447,145
2023-05-07,ICN,PR,DN,550,120
2023-05-07,ICN,PR,LN,896,46
2023-05-08,ICN,FR,BK,18,0
2023-05-08,ICN,FR,DN,6,0
2023-05-08,ICN,FR,LN,10,0
2023-05-08,ICN,MR,BK,236,0
2023-05-08,ICN,MR,DN,47,1
2023-05-08,ICN,MR,LN,120,0
2023-05-08,ICN,PR,BK,1240,106
2023-05-08,ICN,PR,DN,504,77
2023-05-08,ICN,PR,LN,724,50
2023-05-09,ICN,FR,BK,15,0
2023-05-09,ICN,FR,DN,4,0
2023-05-09,ICN,FR,LN,13,0
2023-05-09,ICN,MR,BK,151,0
2023-05-09,ICN,MR,DN,23,2
2023-05-09,ICN,MR,LN,75,0
2023-05-09,ICN,PR,BK,1224,52
2023-05-09,ICN,PR,DN,346,94
2023-05-09,ICN,PR,LN,666,42
2023-05-10,ICN,FR,BK,15,0
2023-05-10,ICN,FR,DN,2,0
2023-05-10,ICN,FR,LN,8,0
2023-05-10,ICN,MR,BK,177,3
2023-05-10,ICN,MR,DN,44,0
2023-05-10,ICN,MR,LN,121,0
2023-05-10,ICN,PR,BK,1224,113
2023-05-10,ICN,PR,DN,484,113
2023-05-10,ICN,PR,LN,795,51
2023-05-11,ICN,FR,BK,28,0
2023-05-11,ICN,FR,DN,7,0
2023-05-11,ICN,FR,LN,5,0
2023-05-11,ICN,MR,BK,146,0
2023-05-11,ICN,MR,DN,39,0
2023-05-11,ICN,MR,LN,76,3
2023-05-11,ICN,PR,BK,1260,95
2023-05-11,ICN,PR,DN,386,99
2023-05-11,ICN,PR,LN,851,51
2023-05-12,ICN,FR,BK,30,0
2023-05-12,ICN,FR,DN,6,0
2023-05-12,ICN,FR,LN,10,0
2023-05-12,ICN,MR,BK,195,1
2023-05-12,ICN,MR,DN,41,0
2023-05-12,ICN,MR,LN,119,0
2023-05-12,ICN,PR,BK,1476,116
2023-05-12,ICN,PR,DN,480,136
2023-05-12,ICN,PR,LN,934,90
2023-05-13,ICN,FR,BK,20,0
2023-05-13,ICN,FR,DN,4,0
2023-05-13,ICN,FR,LN,11,0
2023-05-13,ICN,MR,BK,184,0
2023-05-13,ICN,MR,DN,44,0
2023-05-13,ICN,MR,LN,85,0
2023-05-13,ICN,PR,BK,1223,127
2023-05-13,ICN,PR,DN,393,79
2023-05-13,ICN,PR,LN,734,49
2023-05-14,ICN,FR,BK,23,0
2023-05-14,ICN,FR,DN,9,0
2023-05-14,ICN,FR,LN,7,1
2023-05-14,ICN,MR,BK,235,2
2023-05-14,ICN,MR,DN,52,1
2023-05-14,ICN,MR,LN,142,0
2023-05-14,ICN,PR,BK,1465,126
2023-05-14,ICN,PR,DN,511,98
2023-05-14,ICN,PR,LN,839,63
2023-05-15,ICN,FR,BK,22,0
2023-05-15,ICN,FR,DN,7,0
2023-05-15,ICN,FR,LN,8,0
2023-05-15,ICN,MR,BK,244,4
2023-05-15,ICN,MR,DN,45,0
2023-05-15,ICN,MR,LN,113,0
2023-05-15,ICN,PR,BK,1210,121
2023-05-15,ICN,PR,DN,466,98
2023-05-15,ICN,PR,LN,857,47
2023-05-16,ICN,FR,BK,23,0
2023-05-16,ICN,FR,DN,1,0
2023-05-16,ICN,FR,LN,13,0
2023-05-16,ICN,MR,BK,204,2
2023-05-16,ICN,MR,DN,38,0
2023-05-16,ICN,MR,LN,84,0
2023-05-16,ICN,PR,BK,1304,51
2023-05-16,ICN,PR,DN,377,106
2023-05-16,ICN,PR,LN,676,57
2023-05-17,ICN,FR,BK,14,0
2023-05-17,ICN,FR,DN,5,0
2023-05-17,ICN,FR,LN,7,0
2023-05-17,ICN,MR,BK,152,1
2023-05-17,ICN,MR,DN,23,0
2023-05-17,ICN,MR,LN,145,0
2023-05-17,ICN,PR,BK,1396,77
2023-05-17,ICN,PR,DN,492,110
2023-05-17,ICN,PR,LN,875,56
2023-05-18,ICN,FR,BK,16,0
2023-05-18,ICN,FR,DN,12,0
2023-05-18,ICN,FR,LN,7,0
2023-05-18,ICN,MR,BK,174,0
2023-05-18,ICN,MR,DN,30,0
2023-05-18,ICN,MR,LN,81,0
2023-05-18,ICN,PR,BK,1283,101
2023-05-18,ICN,PR,DN,407,102
2023-05-18,ICN,PR,LN,754,56
2023-05-19,ICN,FR,BK,26,0
2023-05-19,ICN,FR,DN,3,0
2023-05-19,ICN,FR,LN,7,0
2023-05-19,ICN,MR,BK,232,0
2023-05-19,ICN,MR,DN,56,0
2023-05-19,ICN,MR,LN,102,0
2023-05-19,ICN,PR,BK,1386,110
2023-05-19,ICN,PR,DN,516,97
2023-05-19,ICN,PR,LN,764,82
2023-05-20,ICN,FR,BK,23,1
2023-05-20,ICN,FR,DN,3,0
2023-05-20,ICN,FR,LN,8,0
2023-05-20,ICN,MR,BK,181,1
2023-05-20,ICN,MR,DN,33,0
2023-05-20,ICN,MR,LN,94,0
2023-05-20,ICN,PR,BK,1396,146
2023-05-20,ICN,PR,DN,450,94
2023-05-20,ICN,PR,LN,781,75
2023-05-21,ICN,FR,BK,20,0
2023-05-21,ICN,FR,DN,10,0
2023-05-21,ICN,FR,LN,12,0
2023-05-21,ICN,MR,BK,269,2
2023-05-21,ICN,MR,DN,67,0
2023-05-21,ICN,MR,LN,139,1
2023-05-21,ICN,PR,BK,1459,158
2023-05-21,ICN,PR,DN,544,114
2023-05-21,ICN,PR,LN,1033,64
2023-05-22,ICN,FR,BK,12,0
2023-05-22,ICN,FR,DN,2,0
2023-05-22,ICN,FR,LN,9,0
2023-05-22,ICN,MR,BK,263,4
2023-05-22,ICN,MR,DN,45,0
2023-05-22,ICN,MR,LN,141,0
2023-05-22,ICN,PR,BK,1251,101
2023-05-22,ICN,PR,DN,469,91
2023-05-22,ICN,PR,LN,795,65
2023-05-23,ICN,FR,BK,24,0
2023-05-23,ICN,FR,DN,6,0
2023-05-23,ICN,FR,LN,15,0
2023-05-23,ICN,MR,BK,177,2
2023-05-23,ICN,MR,DN,38,0
2023-05-23,ICN,MR,LN,78,0
2023-05-23,ICN,PR,BK,1127,65
2023-05-23,ICN,PR,DN,394,101
2023-05-23,ICN,PR,LN,707,66
2023-05-24,ICN,FR,BK,11,0
2023-05-24,ICN,FR,DN,1,0
2023-05-24,ICN,FR,LN,8,0
2023-05-24,ICN,MR,BK,156,1
2023-05-24,ICN,MR,DN,44,1
2023-05-24,ICN,MR,LN,100,0
2023-05-24,ICN,PR,BK,1361,99
2023-05-24,ICN,PR,DN,524,97
2023-05-24,ICN,PR,LN,863,74
2023-05-25,ICN,FR,BK,27,0
2023-05-25,ICN,FR,DN,8,0
2023-05-25,ICN,FR,LN,9,0
2023-05-25,ICN,MR,BK,140,4
2023-05-25,ICN,MR,DN,35,0
2023-05-25,ICN,MR,LN,82,0
2023-05-25,ICN,PR,BK,1335,112
2023-05-25,ICN,PR,DN,619,111
2023-05-25,ICN,PR,LN,918,66
2023-05-26,ICN,FR,BK,12,0
2023-05-26,ICN,FR,DN,7,0
2023-05-26,ICN,FR,LN,12,0
2023-05-26,ICN,MR,BK,142,0
2023-05-26,ICN,MR,DN,66,0
2023-05-26,ICN,MR,LN,90,0
2023-05-26,ICN,PR,BK,1632,130
2023-05-26,ICN,PR,DN,741,104
2023-05-26,ICN,PR,LN,939,59
2023-05-27,ICN,FR,BK,17,0
2023-05-27,ICN,FR,DN,2,0
2023-05-27,ICN,FR,LN,9,0
2023-05-27,ICN,MR,BK,166,0
2023-05-27,ICN,MR,DN,21,0
2023-05-27,ICN,MR,LN,90,0
2023-05-27,ICN,PR,BK,1469,120
2023-05-27,ICN,PR,DN,460,97
2023-05-27,ICN,PR,LN,904,55
2023-05-28,ICN,FR,BK,21,0
2023-05-28,ICN,FR,DN,2,0
2023-05-28,ICN,FR,LN,6,0
2023-05-28,ICN,MR,BK,179,1
2023-05-28,ICN,MR,DN,31,0
2023-05-28,ICN,MR,LN,107,0
2023-05-28,ICN,PR,BK,1388,147
2023-05-28,ICN,PR,DN,543,97
2023-05-28,ICN,PR,LN,911,80
2023-05-29,ICN,FR,BK,13,0
2023-05-29,ICN,FR,DN,2,0
2023-05-29,ICN,FR,LN,9,0
2023-05-29,ICN,MR,BK,231,4
2023-05-29,ICN,MR,DN,47,2
2023-05-29,ICN,MR,LN,79,0
2023-05-29,ICN,PR,BK,1330,120
2023-05-29,ICN,PR,DN,402,110
2023-05-29,ICN,PR,LN,851,59
2023-05-30,ICN,FR,BK,21,0
2023-05-30,ICN,FR,DN,4,0
2023-05-30,ICN,FR,LN,12,0
2023-05-30,ICN,MR,BK,168,0
2023-05-30,ICN,MR,DN,32,0
2023-05-30,ICN,MR,LN,90,0
2023-05-30,ICN,PR,BK,1226,64
2023-05-30,ICN,PR,DN,405,90
2023-05-30,ICN,PR,LN,708,54
2023-05-31,ICN,FR,BK,19,0
2023-05-31,ICN,FR,DN,4,0
2023-05-31,ICN,FR,LN,8,0
2023-05-31,ICN,MR,BK,150,1
2023-05-31,ICN,MR,DN,40,0
2023-05-31,ICN,MR,LN,98,1
2023-05-31,ICN,PR,BK,1302,124
2023-05-31,ICN,PR,DN,601,102
2023-05-31,ICN,PR,LN,935,42
2023-06-01,ICN,FR,BK,16,0
2023-06-01,ICN,FR,DN,1,0
2023-06-01,ICN,FR,LN,7,0
2023-06-01,ICN,MR,BK,193,0
2023-06-01,ICN,MR,DN,40,1
2023-06-01,ICN,MR,LN,66,0
2023-06-01,ICN,PR,BK,1226,95
2023-06-01,ICN,PR,DN,606,88
2023-06-01,ICN,PR,LN,937,64
2023-06-02,ICN,FR,BK,9,0
2023-06-02,ICN,FR,DN,4,0
2023-06-02,ICN,FR,LN,16,0
2023-06-02,ICN,MR,BK,188,0
2023-06-02,ICN,MR,DN,79,0
2023-06-02,ICN,MR,LN,102,2
2023-06-02,ICN,PR,BK,1674,113
2023-06-02,ICN,PR,DN,821,122
2023-06-02,ICN,PR,LN,1053,77
2023-06-03,ICN,FR,BK,10,0
2023-06-03,ICN,FR,DN,8,0
2023-06-03,ICN,FR,LN,13,0
2023-06-03,ICN,MR,BK,233,3
2023-06-03,ICN,MR,DN,44,0
2023-06-03,ICN,MR,LN,81,0
2023-06-03,ICN,PR,BK,1585,124
2023-06-03,ICN,PR,DN,670,147
2023-06-03,ICN,PR,LN,1028,64
2023-06-04,ICN,FR,BK,21,0
2023-06-04,ICN,FR,DN,3,0
2023-06-04,ICN,FR,LN,9,0
2023-06-04,ICN,MR,BK,253,1
2023-06-04,ICN,MR,DN,52,2
2023-06-04,ICN,MR,LN,116,0
2023-06-04,ICN,PR,BK,1451,141
2023-06-04,ICN,PR,DN,516,102
2023-06-04,ICN,PR,LN,1036,91
2023-06-05,ICN,FR,BK,12,0
2023-06-05,ICN,FR,DN,2,0
2023-06-05,ICN,FR,LN,16,0
2023-06-05,ICN,MR,BK,198,2
2023-06-05,ICN,MR,DN,42,1
2023-06-05,ICN,MR,LN,128,0
2023-06-05,ICN,PR,BK,1363,136
2023-06-05,ICN,PR,DN,483,70
2023-06-05,ICN,PR,LN,867,57
2023-06-06,ICN,FR,BK,9,0
2023-06-06,ICN,FR,DN,1,0
2023-06-06,ICN,FR,LN,9,0
2023-06-06,ICN,MR,BK,176,0
2023-06-06,ICN,MR,DN,21,2
2023-06-06,ICN,MR,LN,94,0
2023-06-06,ICN,PR,BK,1267,44
2023-06-06,ICN,PR,DN,376,66
2023-06-06,ICN,PR,LN,722,46
2023-06-07,ICN,FR,BK,15,0
2023-06-07,ICN,FR,DN,1,0
2023-06-07,ICN,FR,LN,9,0
2023-06-07,ICN,MR,BK,158,2
2023-06-07,ICN,MR,DN,27,0
2023-06-07,ICN,MR,LN,108,0
2023-06-07,ICN,PR,BK,1238,82
2023-06-07,ICN,PR,DN,443,89
2023-06-07,ICN,PR,LN,888,48
2023-06-08,ICN,FR,BK,13,0
2023-06-08,ICN,FR,DN,3,0
2023-06-08,ICN,FR,LN,9,0
2023-06-08,ICN,MR,BK,152,3
2023-06-08,ICN,MR,DN,44,0
2023-06-08,ICN,MR,LN,68,0
2023-06-08,ICN,PR,BK,1038,87
2023-06-08,ICN,PR,DN,442,119
2023-06-08,ICN,PR,LN,778,61
2023-06-09,ICN,FR,BK,12,0
2023-06-09,ICN,FR,DN,2,0
2023-06-09,ICN,FR,LN,11,0
2023-06-09,ICN,MR,BK,153,0
2023-06-09,ICN,MR,DN,59,0
2023-06-09,ICN,MR,LN,112,0
2023-06-09,ICN,PR,BK,1372,141
2023-06-09,ICN,PR,DN,546,118
2023-06-09,ICN,PR,LN,852,78
2023-06-10,ICN,FR,BK,22,0
2023-06-10,ICN,FR,DN,6,0
2023-06-10,ICN,FR,LN,8,0
2023-06-10,ICN,MR,BK,219,1
2023-06-10,ICN,MR,DN,47,2
2023-06-10,ICN,MR,LN,109,0
2023-06-10,ICN,PR,BK,1376,126
2023-06-10,ICN,PR,DN,465,94
2023-06-10,ICN,PR,LN,801,68
2023-06-11,ICN,FR,BK,15,0
2023-06-11,ICN,FR,DN,5,0
2023-06-11,ICN,FR,LN,13,0
2023-06-11,ICN,MR,BK,277,3
2023-06-11,ICN,MR,DN,69,2
2023-06-11,ICN,MR,LN,172,0
2023-06-11,ICN,PR,BK,1417,158
2023-06-11,ICN,PR,DN,517,121
2023-06-11,ICN,PR,LN,1074,54
2023-06-12,ICN,FR,BK,11,0
2023-06-12,ICN,FR,DN,6,0
2023-06-12,ICN,FR,LN,5,0
2023-06-12,ICN,MR,BK,228,2
2023-06-12,ICN,MR,DN,52,3
2023-06-12,ICN,MR,LN,108,0
2023-06-12,ICN,PR,BK,975,119
2023-06-12,ICN,PR,DN,469,90
2023-06-12,ICN,PR,LN,820,52
2023-06-13,ICN,FR,BK,22,0
2023-06-13,ICN,FR,DN,2,0
2023-06-13,ICN,FR,LN,4,0
2023-06-13,ICN,MR,BK,175,0
2023-06-13,ICN,MR,DN,27,1
2023-06-13,ICN,MR,LN,89,0
2023-06-13,ICN,PR,BK,1183,52
2023-06-13,ICN,PR,DN,403,102
2023-06-13,ICN,PR,LN,692,59
2023-06-14,ICN,FR,BK,13,0
2023-06-14,ICN,FR,DN,4,0
2023-06-14,ICN,FR,LN,12,0
2023-06-14,ICN,MR,BK,166,0
2023-06-14,ICN,MR,DN,42,0
2023-06-14,ICN,MR,LN,123,2
2023-06-14,ICN,PR,BK,1308,123
2023-06-14,ICN,PR,DN,575,87
2023-06-14,ICN,PR,LN,904,62
2023-06-15,ICN,FR,BK,10,0
2023-06-15,ICN,FR,DN,2,0
2023-06-15,ICN,FR,LN,12,0
2023-06-15,ICN,MR,BK,134,2
2023-06-15,ICN,MR,DN,30,0
2023-06-15,ICN,MR,LN,80,0
2023-06-15,ICN,PR,BK,1198,119
2023-06-15,ICN,PR,DN,584,110
2023-06-15,ICN,PR,LN,892,60
2023-06-16,ICN,FR,BK,18,0
2023-06-16,ICN,FR,DN,7,0
2023-06-16,ICN,FR,LN,4,0
2023-06-16,ICN,MR,BK,162,0
2023-06-16,ICN,MR,DN,68,0
2023-06-16,ICN,MR,LN,72,1
2023-06-16,ICN,PR,BK,1526,123
2023-06-16,ICN,PR,DN,585,109
2023-06-16,ICN,PR,LN,831,56
2023-06-17,ICN,FR,BK,18,0
2023-06-17,ICN,FR,DN,6,0
2023-06-17,ICN,FR,LN,4,0
2023-06-17,ICN,MR,BK,186,1
2023-06-17,ICN,MR,DN,37,1
2023-06-17,ICN,MR,LN,78,0
2023-06-17,ICN,PR,BK,1419,146
2023-06-17,ICN,PR,DN,515,114
2023-06-17,ICN,PR,LN,871,77
2023-06-18,ICN,FR,BK,24,0
2023-06-18,ICN,FR,DN,6,0
2023-06-18,ICN,FR,LN,12,0
2023-06-18,ICN,MR,BK,295,4
2023-06-18,ICN,MR,DN,42,0
2023-06-18,ICN,MR,LN,148,0
2023-06-18,ICN,PR,BK,1362,158
2023-06-18,ICN,PR,DN,567,118
2023-06-18,ICN,PR,LN,1018,68
2023-06-19,ICN,FR,BK,17,0
2023-06-19,ICN,FR,DN,2,0
2023-06-19,ICN,FR,LN,14,0
2023-06-19,ICN,MR,BK,251,2
2023-06-19,ICN,MR,DN,75,1
2023-06-19,ICN,MR,LN,142,0
2023-06-19,ICN,PR,BK,1331,150
2023-06-19,ICN,PR,DN,517,97
2023-06-19,ICN,PR,LN,927,48
2023-06-20,ICN,FR,BK,13,0
2023-06-20,ICN,FR,DN,5,0
2023-06-20,ICN,FR,LN,10,0
2023-06-20,ICN,MR,BK,208,1
2023-06-20,ICN,MR,DN,49,0
2023-06-20,ICN,MR,LN,107,0
2023-06-20,ICN,PR,BK,1194,41
2023-06-20,ICN,PR,DN,463,94
2023-06-20,ICN,PR,LN,734,57
2023-06-21,ICN,FR,BK,10,0
2023-06-21,ICN,FR,DN,7,0
2023-06-21,ICN,FR,LN,7,0
2023-06-21,ICN,MR,BK,156,1
2023-06-21,ICN,MR,DN,58,0
2023-06-21,ICN,MR,LN,131,0
2023-06-21,ICN,PR,BK,1347,109
2023-06-21,ICN,PR,DN,576,93
2023-06-21,ICN,PR,LN,1022,44
2023-06-22,ICN,FR,BK,14,0
2023-06-22,ICN,FR,DN,5,0
2023-06-22,ICN,FR,LN,3,0
2023-06-22,ICN,MR,BK,154,0
2023-06-22,ICN,MR,DN,56,2
2023-06-22,ICN,MR,LN,104,0
2023-06-22,ICN,PR,BK,1155,117
2023-06-22,ICN,PR,DN,525,89
2023-06-22,ICN,PR,LN,883,80
2023-06-23,ICN,FR,BK,18,0
2023-06-23,ICN,FR,DN,1,0
2023-06-23,ICN,FR,LN,15,0
2023-06-23,ICN,MR,BK,206,0
2023-06-23,ICN,MR,DN,52,0
2023-06-23,ICN,MR,LN,108,0
2023-06-23,ICN,PR,BK,1392,115
2023-06-23,ICN,PR,DN,577,99
2023-06-23,ICN,PR,LN,867,66
2023-06-24,ICN,FR,BK,10,0
2023-06-24,ICN,FR,DN,8,0
2023-06-24,ICN,FR,LN,13,0
2023-06-24,ICN,MR,BK,220,1
2023-06-24,ICN,MR,DN,53,1
2023-06-24,ICN,MR,LN,97,0
2023-06-24,ICN,PR,BK,1437,129
2023-06-24,ICN,PR,DN,530,127
2023-06-24,ICN,PR,LN,873,76
2023-06-25,ICN,FR,BK,19,0
2023-06-25,ICN,FR,DN,7,0
2023-06-25,ICN,FR,LN,9,0
2023-06-25,ICN,MR,BK,276,0
2023-06-25,ICN,MR,DN,75,0
2023-06-25,ICN,MR,LN,194,0
2023-06-25,ICN,PR,BK,1495,151
2023-06-25,ICN,PR,DN,640,114
2023-06-25,ICN,PR,LN,1127,88
2023-06-26,ICN,FR,BK,11,0
2023-06-26,ICN,FR,DN,3,0
2023-06-26,ICN,FR,LN,8,0
2023-06-26,ICN,MR,BK,209,3
2023-06-26,ICN,MR,DN,63,2
2023-06-26,ICN,MR,LN,143,0
2023-06-26,ICN,PR,BK,1398,130
2023-06-26,ICN,PR,DN,574,94
2023-06-26,ICN,PR,LN,834,76
2023-06-27,ICN,FR,BK,14,2
2023-06-27,ICN,FR,DN,4,0
2023-06-27,ICN,FR,LN,9,0
2023-06-27,ICN,MR,BK,190,0
2023-06-27,ICN,MR,DN,24,0
2023-06-27,ICN,MR,LN,114,0
2023-06-27,ICN,PR,BK,1261,122
2023-06-27,ICN,PR,DN,427,142
2023-06-27,ICN,PR,LN,766,56
2023-06-28,ICN,FR,BK,19,0
2023-06-28,ICN,FR,DN,13,0
2023-06-28,ICN,FR,LN,16,0
2023-06-28,ICN,MR,BK,151,1
2023-06-28,ICN,MR,DN,50,0
2023-06-28,ICN,MR,LN,117,0
2023-06-28,ICN,PR,BK,1484,114
2023-06-28,ICN,PR,DN,599,100
2023-06-28,ICN,PR,LN,986,86
2023-06-29,ICN,FR,BK,8,0
2023-06-29,ICN,FR,DN,4,0
2023-06-29,ICN,FR,LN,14,0
2023-06-29,ICN,MR,BK,154,2
2023-06-29,ICN,MR,DN,43,0
2023-06-29,ICN,MR,LN,99,0
2023-06-29,ICN,PR,BK,1343,97
2023-06-29,ICN,PR,DN,501,103
2023-06-29,ICN,PR,LN,904,72
2023-06-30,ICN,FR,BK,19,0
2023-06-30,ICN,FR,DN,1,0
2023-06-30,ICN,FR,LN,14,0
2023-06-30,ICN,MR,BK,158,3
2023-06-30,ICN,MR,DN,41,0
2023-06-30,ICN,MR,LN,125,0
2023-06-30,ICN,PR,BK,1558,115
2023-06-30,ICN,PR,DN,662,114
